image_path,category,file_extension,image_size,image_mode
/Users/adrian/Documents/cubicasa5k/high_quality/3776/F1_original.png,high_quality,.png,"(496, 379)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/5879/F1_scaled.png,high_quality,.png,"(1388, 982)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/5879/F1_original.png,high_quality,.png,"(1707, 1208)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14620/F2_original.png,high_quality,.png,"(633, 466)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14620/F1_scaled.png,high_quality,.png,"(1662, 1224)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14620/F2_scaled.png,high_quality,.png,"(1662, 1224)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14620/F1_original.png,high_quality,.png,"(633, 466)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/2052/F1_scaled.png,high_quality,.png,"(922, 1109)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/2052/F1_original.png,high_quality,.png,"(662, 796)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/3180/F1_scaled.png,high_quality,.png,"(895, 686)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/3180/F1_original.png,high_quality,.png,"(824, 632)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/7520/F2_original.png,high_quality,.png,"(1206, 852)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/7520/F1_scaled.png,high_quality,.png,"(1878, 1327)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/7520/F2_scaled.png,high_quality,.png,"(1878, 1327)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/7520/F1_original.png,high_quality,.png,"(1206, 852)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/1081/F1_scaled.png,high_quality,.png,"(1098, 959)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1081/F1_original.png,high_quality,.png,"(835, 729)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10422/F1_scaled.png,high_quality,.png,"(1385, 980)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10422/F1_original.png,high_quality,.png,"(434, 307)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/9485/F2_original.png,high_quality,.png,"(1043, 507)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/9485/F1_scaled.png,high_quality,.png,"(2907, 1413)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/9485/F2_scaled.png,high_quality,.png,"(2907, 1413)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/9485/F1_original.png,high_quality,.png,"(1043, 507)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/13608/F1_scaled.png,high_quality,.png,"(985, 1207)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13608/F1_original.png,high_quality,.png,"(435, 533)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/9471/F1_scaled.png,high_quality,.png,"(1716, 1313)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/9471/F1_original.png,high_quality,.png,"(1123, 859)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1072/F1_scaled.png,high_quality,.png,"(980, 1165)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1072/F1_original.png,high_quality,.png,"(590, 701)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/20076/F1_scaled.png,high_quality,.png,"(1243, 710)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/20076/F1_original.png,high_quality,.png,"(1404, 802)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/6091/F1_scaled.png,high_quality,.png,"(1335, 804)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/6091/F1_original.png,high_quality,.png,"(709, 427)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/5042/F1_scaled.png,high_quality,.png,"(1238, 1391)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/5042/F1_original.png,high_quality,.png,"(673, 756)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1429/F1_scaled.png,high_quality,.png,"(1215, 1620)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1429/F1_original.png,high_quality,.png,"(3096, 4128)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11964/F1_scaled.png,high_quality,.png,"(743, 1040)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11964/F1_original.png,high_quality,.png,"(518, 725)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/7940/F2_original.png,high_quality,.png,"(680, 856)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/7940/F1_scaled.png,high_quality,.png,"(1437, 1809)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/7940/F2_scaled.png,high_quality,.png,"(1437, 1809)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/7940/F1_original.png,high_quality,.png,"(680, 856)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1885/F1_scaled.png,high_quality,.png,"(1399, 1137)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1885/F1_original.png,high_quality,.png,"(711, 578)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10413/F2_original.png,high_quality,.png,"(1080, 647)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10413/F1_scaled.png,high_quality,.png,"(1741, 1043)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10413/F2_scaled.png,high_quality,.png,"(1741, 1043)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10413/F1_original.png,high_quality,.png,"(1080, 647)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/5080/F1_scaled.png,high_quality,.png,"(1220, 808)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/5080/F1_original.png,high_quality,.png,"(1220, 808)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10083/F1_scaled.png,high_quality,.png,"(820, 607)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10083/F1_original.png,high_quality,.png,"(527, 390)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1282/F1_scaled.png,high_quality,.png,"(1416, 1092)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1282/F1_original.png,high_quality,.png,"(677, 522)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/9686/F2_original.png,high_quality,.png,"(3585, 2287)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/9686/F1_scaled.png,high_quality,.png,"(2819, 1799)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/9686/F2_scaled.png,high_quality,.png,"(2819, 1799)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/9686/F1_original.png,high_quality,.png,"(3585, 2287)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11952/F1_scaled.png,high_quality,.png,"(1671, 1253)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11952/F1_original.png,high_quality,.png,"(4000, 3000)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14040/F1_scaled.png,high_quality,.png,"(1508, 1286)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14040/F1_original.png,high_quality,.png,"(756, 645)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/749/F1_scaled.png,high_quality,.png,"(1223, 917)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/749/F1_original.png,high_quality,.png,"(579, 434)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/5073/F1_scaled.png,high_quality,.png,"(1143, 1108)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/5073/F1_original.png,high_quality,.png,"(843, 817)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/14424/F1_scaled.png,high_quality,.png,"(766, 909)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14424/F1_original.png,high_quality,.png,"(328, 389)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10414/F1_scaled.png,high_quality,.png,"(868, 1158)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10414/F1_original.png,high_quality,.png,"(768, 1024)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12718/F1_scaled.png,high_quality,.png,"(841, 1274)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12718/F1_original.png,high_quality,.png,"(598, 906)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/8192/F1_scaled.png,high_quality,.png,"(1537, 2049)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/8192/F1_original.png,high_quality,.png,"(3000, 4000)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/8166/F2_original.png,high_quality,.png,"(835, 497)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/8166/F1_scaled.png,high_quality,.png,"(1688, 1005)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/8166/F2_scaled.png,high_quality,.png,"(1688, 1005)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/8166/F1_original.png,high_quality,.png,"(835, 497)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/7912/F1_scaled.png,high_quality,.png,"(1084, 1235)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/7912/F1_original.png,high_quality,.png,"(459, 523)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/9888/F1_scaled.png,high_quality,.png,"(1412, 1059)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/9888/F1_original.png,high_quality,.png,"(2730, 2048)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11936/F1_scaled.png,high_quality,.png,"(1316, 876)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11936/F1_original.png,high_quality,.png,"(1198, 798)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12112/F1_scaled.png,high_quality,.png,"(1277, 907)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12112/F1_original.png,high_quality,.png,"(517, 367)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/17/F1_scaled.png,high_quality,.png,"(814, 1270)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/17/F1_original.png,high_quality,.png,"(651, 1016)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1212/F1_scaled.png,high_quality,.png,"(973, 1767)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1212/F1_original.png,high_quality,.png,"(470, 853)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11797/F1_scaled.png,high_quality,.png,"(1866, 1320)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11797/F1_original.png,high_quality,.png,"(3507, 2480)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/6661/F2_original.png,high_quality,.png,"(463, 679)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/6661/F1_scaled.png,high_quality,.png,"(1786, 2619)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/6661/F2_scaled.png,high_quality,.png,"(1786, 2619)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/6661/F1_original.png,high_quality,.png,"(463, 679)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10221/F2_original.png,high_quality,.png,"(928, 986)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10221/F1_scaled.png,high_quality,.png,"(2229, 2368)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10221/F2_scaled.png,high_quality,.png,"(2229, 2368)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10221/F1_original.png,high_quality,.png,"(928, 986)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1682/F1_scaled.png,high_quality,.png,"(1052, 1329)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1682/F1_original.png,high_quality,.png,"(399, 504)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10689/F2_original.png,high_quality,.png,"(698, 375)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10689/F1_scaled.png,high_quality,.png,"(1931, 1037)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10689/F2_scaled.png,high_quality,.png,"(1931, 1037)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10689/F1_original.png,high_quality,.png,"(698, 375)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/712/F2_original.png,high_quality,.png,"(512, 384)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/712/F1_scaled.png,high_quality,.png,"(2975, 2231)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/712/F3_original.png,high_quality,.png,"(512, 384)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/712/F3_scaled.png,high_quality,.png,"(2975, 2231)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/712/F2_scaled.png,high_quality,.png,"(2975, 2231)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/712/F1_original.png,high_quality,.png,"(512, 384)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13201/F1_scaled.png,high_quality,.png,"(675, 988)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13201/F1_original.png,high_quality,.png,"(341, 499)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13033/F1_scaled.png,high_quality,.png,"(843, 2086)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13033/F1_original.png,high_quality,.png,"(403, 997)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/4793/F1_scaled.png,high_quality,.png,"(2170, 1533)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/4793/F1_original.png,high_quality,.png,"(1200, 848)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13457/F1_scaled.png,high_quality,.png,"(1001, 951)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13457/F1_original.png,high_quality,.png,"(445, 423)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11132/F1_scaled.png,high_quality,.png,"(760, 1072)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11132/F1_original.png,high_quality,.png,"(424, 598)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10014/F1_scaled.png,high_quality,.png,"(1327, 800)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10014/F1_original.png,high_quality,.png,"(1287, 776)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10470/F1_scaled.png,high_quality,.png,"(990, 1792)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10470/F1_original.png,high_quality,.png,"(726, 1314)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/4767/F1_scaled.png,high_quality,.png,"(1563, 1222)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/4767/F1_original.png,high_quality,.png,"(604, 472)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11790/F2_original.png,high_quality,.png,"(1301, 1257)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11790/F1_scaled.png,high_quality,.png,"(3049, 2946)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11790/F3_original.png,high_quality,.png,"(1301, 1257)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11790/F3_scaled.png,high_quality,.png,"(3049, 2946)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11790/F2_scaled.png,high_quality,.png,"(3049, 2946)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11790/F1_original.png,high_quality,.png,"(1301, 1257)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/19/F2_original.png,high_quality,.png,"(1060, 556)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/19/F1_scaled.png,high_quality,.png,"(2566, 1346)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/19/F2_scaled.png,high_quality,.png,"(2566, 1346)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/19/F1_original.png,high_quality,.png,"(1060, 556)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/20015/F1_scaled.png,high_quality,.png,"(1574, 1322)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/20015/F1_original.png,high_quality,.png,"(755, 634)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13005/F1_scaled.png,high_quality,.png,"(1026, 1450)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13005/F1_original.png,high_quality,.png,"(632, 893)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10674/F1_scaled.png,high_quality,.png,"(1942, 2226)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10674/F1_original.png,high_quality,.png,"(740, 848)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/3574/F1_scaled.png,high_quality,.png,"(1349, 1507)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/3574/F1_original.png,high_quality,.png,"(531, 593)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/9872/F1_scaled.png,high_quality,.png,"(1342, 848)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/9872/F1_original.png,high_quality,.png,"(1520, 960)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10210/F1_scaled.png,high_quality,.png,"(1252, 1633)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10210/F1_original.png,high_quality,.png,"(710, 926)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1647/F1_scaled.png,high_quality,.png,"(955, 959)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1647/F1_original.png,high_quality,.png,"(488, 490)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12775/F2_original.png,high_quality,.png,"(2479, 3504)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12775/F1_scaled.png,high_quality,.png,"(1621, 2291)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12775/F2_scaled.png,high_quality,.png,"(1621, 2291)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12775/F1_original.png,high_quality,.png,"(2479, 3504)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/3914/F1_scaled.png,high_quality,.png,"(980, 1272)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/3914/F1_original.png,high_quality,.png,"(386, 501)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13459/F2_original.png,high_quality,.png,"(767, 530)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13459/F1_scaled.png,high_quality,.png,"(2047, 1415)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13459/F2_scaled.png,high_quality,.png,"(2047, 1415)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13459/F1_original.png,high_quality,.png,"(767, 530)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/175/F1_scaled.png,high_quality,.png,"(1041, 995)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/175/F1_original.png,high_quality,.png,"(546, 522)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/347/F2_original.png,high_quality,.png,"(685, 437)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/347/F1_scaled.png,high_quality,.png,"(1532, 978)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/347/F2_scaled.png,high_quality,.png,"(1532, 978)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/347/F1_original.png,high_quality,.png,"(685, 437)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10441/F2_original.png,high_quality,.png,"(510, 639)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10441/F1_scaled.png,high_quality,.png,"(1477, 1851)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10441/F2_scaled.png,high_quality,.png,"(1477, 1851)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10441/F1_original.png,high_quality,.png,"(510, 639)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/20012/F1_scaled.png,high_quality,.png,"(1022, 934)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/20012/F1_original.png,high_quality,.png,"(626, 572)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/5026/F1_scaled.png,high_quality,.png,"(740, 1042)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/5026/F1_original.png,high_quality,.png,"(272, 383)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/14643/F1_scaled.png,high_quality,.png,"(1006, 1370)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14643/F1_original.png,high_quality,.png,"(434, 591)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/6603/F1_scaled.png,high_quality,.png,"(1949, 1570)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/6603/F1_original.png,high_quality,.png,"(1592, 1282)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13290/F1_scaled.png,high_quality,.png,"(1455, 930)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13290/F1_original.png,high_quality,.png,"(760, 486)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/4702/F1_scaled.png,high_quality,.png,"(1359, 1270)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/4702/F1_original.png,high_quality,.png,"(544, 508)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14041/F1_scaled.png,high_quality,.png,"(1068, 1126)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14041/F1_original.png,high_quality,.png,"(530, 559)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11701/F1_scaled.png,high_quality,.png,"(1154, 936)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11701/F1_original.png,high_quality,.png,"(1050, 852)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/5624/F1_scaled.png,high_quality,.png,"(1158, 1092)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/5624/F1_original.png,high_quality,.png,"(939, 885)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11365/F1_scaled.png,high_quality,.png,"(1096, 1126)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11365/F1_original.png,high_quality,.png,"(1167, 1200)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/7722/F1_scaled.png,high_quality,.png,"(1507, 1070)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/7722/F1_original.png,high_quality,.png,"(710, 504)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13435/F1_scaled.png,high_quality,.png,"(1509, 781)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13435/F1_original.png,high_quality,.png,"(1144, 592)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11362/F1_scaled.png,high_quality,.png,"(936, 967)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11362/F1_original.png,high_quality,.png,"(725, 749)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1283/F2_original.png,high_quality,.png,"(804, 416)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1283/F1_scaled.png,high_quality,.png,"(3044, 1575)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1283/F2_scaled.png,high_quality,.png,"(3044, 1575)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1283/F1_original.png,high_quality,.png,"(804, 416)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/72/F1_scaled.png,high_quality,.png,"(1067, 922)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/72/F1_original.png,high_quality,.png,"(656, 567)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1879/F1_scaled.png,high_quality,.png,"(1107, 780)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1879/F1_original.png,high_quality,.png,"(938, 661)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13852/F1_scaled.png,high_quality,.png,"(1165, 833)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13852/F1_original.png,high_quality,.png,"(604, 432)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12980/F1_scaled.png,high_quality,.png,"(1519, 1735)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12980/F1_original.png,high_quality,.png,"(796, 909)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1248/F2_original.png,high_quality,.png,"(706, 938)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1248/F1_scaled.png,high_quality,.png,"(1925, 2558)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1248/F2_scaled.png,high_quality,.png,"(1925, 2558)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1248/F1_original.png,high_quality,.png,"(706, 938)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14242/F1_scaled.png,high_quality,.png,"(1164, 943)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14242/F1_original.png,high_quality,.png,"(770, 624)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/5615/F1_scaled.png,high_quality,.png,"(1051, 934)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/5615/F1_original.png,high_quality,.png,"(866, 770)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/6090/F1_scaled.png,high_quality,.png,"(1026, 1920)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/6090/F1_original.png,high_quality,.png,"(288, 539)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/13067/F1_scaled.png,high_quality,.png,"(1023, 1374)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13067/F1_original.png,high_quality,.png,"(373, 501)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/5043/F1_scaled.png,high_quality,.png,"(871, 1638)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/5043/F1_original.png,high_quality,.png,"(465, 874)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13403/F2_original.png,high_quality,.png,"(850, 592)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13403/F1_scaled.png,high_quality,.png,"(2948, 2053)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13403/F2_scaled.png,high_quality,.png,"(2948, 2053)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13403/F1_original.png,high_quality,.png,"(850, 592)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/6632/F1_scaled.png,high_quality,.png,"(1760, 1495)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/6632/F1_original.png,high_quality,.png,"(1033, 877)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/20083/F1_scaled.png,high_quality,.png,"(1235, 1771)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/20083/F1_original.png,high_quality,.png,"(367, 526)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/6256/F1_scaled.png,high_quality,.png,"(1113, 1205)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/6256/F1_original.png,high_quality,.png,"(784, 849)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/8763/F1_scaled.png,high_quality,.png,"(1333, 1200)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/8763/F1_original.png,high_quality,.png,"(753, 678)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/3529/F1_scaled.png,high_quality,.png,"(2084, 1416)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/3529/F1_original.png,high_quality,.png,"(852, 579)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10423/F1_scaled.png,high_quality,.png,"(1244, 893)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10423/F1_original.png,high_quality,.png,"(1073, 770)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13094/F1_scaled.png,high_quality,.png,"(866, 703)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13094/F1_original.png,high_quality,.png,"(558, 453)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/7713/F1_scaled.png,high_quality,.png,"(1370, 1087)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/7713/F1_original.png,high_quality,.png,"(1163, 923)",RGB
